Time (Milliseconds),Input (18 C),Temp C
1290736,16.41,15.43
1290787,16.41,14.94
1290839,16.41,14.94
1290890,16.41,14.94
1290941,16.41,14.94
1290992,16.41,15.43
1291043,16.41,14.45
1291095,16.41,14.94
1291146,16.41,14.45
1291197,16.41,14.94
1291248,16.41,14.94
1291299,16.41,15.43
1291351,16.41,14.94
1291402,16.41,14.94
1291453,16.41,15.43
1291504,16.41,14.94
1291555,16.41,15.43
1291607,16.41,14.94
1291658,16.41,15.43
1291709,16.41,14.94
1291760,16.41,14.94
1291811,16.41,14.94
1291863,16.41,14.94
1291914,16.41,15.43
1291965,16.41,15.43
1292016,16.41,14.94
1292067,16.41,14.45
1292119,16.41,14.94
1292170,16.41,15.43
1292221,16.41,14.94
1292272,16.41,14.94
1292323,16.41,14.94
1292375,16.41,14.45
1292426,16.41,14.45
1292477,16.41,14.45
1292528,16.41,14.45
1292579,16.41,14.45
1292631,16.41,14.45
1292682,16.41,13.96
1292733,16.41,13.96
1292784,16.41,14.45
1292835,16.41,13.48
1292887,16.41,13.96
1292938,16.41,13.96
1292989,16.41,13.96
1293040,16.41,13.96
1293091,16.41,13.96
1293143,16.41,13.48
1293194,16.41,13.96
1293245,16.41,13.96
1293296,16.41,14.45
1293347,16.41,13.96
1293399,16.41,13.96
1293450,16.41,13.48
1293501,16.41,13.96
1293552,16.41,14.94
1293603,16.41,14.45
1293655,16.41,13.96
1293706,16.41,14.45
1293757,16.41,13.96
1293808,16.41,14.45
1293859,16.41,14.45
1293911,16.41,14.94
1293962,16.41,14.94
1294013,16.41,14.94
1294064,16.41,14.94
1294114,16.41,14.94
1294166,16.41,14.94
1294217,16.41,15.43
1294268,16.41,15.43
1294319,16.41,15.43
1294370,16.41,15.43
1294422,16.41,15.43
1294473,16.41,15.43
1294524,16.41,15.92
1294575,16.41,15.43
1294626,16.41,15.43
1294678,16.41,16.41
1294729,16.41,15.92
1294780,16.41,15.92
1294831,16.41,15.92
1294882,16.41,15.43
1294934,16.41,16.41
1294985,16.41,15.43
1295036,16.41,15.92
1295087,16.41,15.92
1295138,16.41,15.92
1295190,16.41,15.43
1295241,16.41,15.43
1295292,16.41,15.92
1295343,16.41,14.94
1295394,16.41,14.94
1295446,16.41,14.94
1295497,16.41,13.96
1295548,16.41,13.96
1295599,16.41,14.45
1295650,16.41,13.96
1295702,16.41,13.96
1295753,16.41,13.96
1295804,16.41,13.96
1295855,16.41,13.48
1295906,16.41,13.48
1295958,16.41,13.48
1296009,16.41,13.96
1296060,16.41,13.48
1296111,16.41,13.48
1296162,16.41,13.96
1296214,16.41,12.5
1296265,16.41,13.48
1296316,16.41,13.48
1296367,16.41,13.96
1296418,16.41,13.96
1296470,16.41,13.96
1296521,16.41,13.96
1296572,16.41,13.48
1296623,16.41,13.48
1296674,16.41,13.96
1296726,16.41,14.45
1296777,16.41,14.45
1296828,16.41,13.48
1296879,16.41,13.96
1296930,16.41,14.94
1296982,16.41,13.96
1297033,16.41,13.96
1297084,16.41,13.96
1297135,16.41,13.96
1297186,16.41,13.96
1297238,16.41,13.48
1297289,16.41,14.45
1297340,16.41,13.96
1297391,16.41,14.45
1297442,16.41,13.96
1297494,16.41,13.96
1297545,16.41,13.48
1297596,16.41,13.96
1297647,16.41,13.96
1297698,16.41,13.96
1297750,16.41,13.96
1297801,16.41,13.96
1297852,16.41,13.48
1297903,16.41,13.96
1297954,16.41,13.48
1298006,16.41,14.45
1298057,16.41,13.48
1298108,16.41,13.96
1298159,16.41,13.96
1298210,16.41,13.96
1298262,16.41,13.48
1298313,16.41,13.96
1298364,16.41,14.45
1298415,16.41,13.48
1298466,16.41,13.96
1298518,16.41,13.96
1298569,16.41,13.96
1298619,16.41,13.96
1298670,16.41,14.45
1298721,16.41,14.45
1298772,16.41,13.96
1298824,16.41,14.45
1298875,16.41,13.96
1298926,16.41,13.96
1298977,16.41,13.96
1299028,16.41,13.96
1299080,16.41,14.45
1299131,16.41,13.96
1299182,16.41,14.45
1299233,16.41,13.96
1299284,16.41,13.96
1299336,16.41,13.48
1299387,16.41,14.45
1299438,16.41,14.45
1299489,16.41,14.45
1299540,16.41,14.45
1299592,16.41,14.45
1299643,16.41,14.45
1299694,16.41,14.45
1299745,16.41,14.45
1299796,16.41,14.45
1299848,16.41,14.45
1299899,16.41,14.45
1299950,16.41,13.96
1300001,16.41,13.96
1300052,16.41,14.94
1300104,16.41,13.96
1300155,16.41,14.45
1300206,16.41,14.45
1300257,16.41,13.96
1300308,16.41,13.96
1300360,16.41,13.48
1300411,16.41,13.96
1300462,16.41,13.96
1300513,16.41,14.45
1300564,16.41,14.45
1300616,16.41,13.96
1300667,16.41,13.96
1300718,16.41,13.48
1300769,16.41,13.96
1300820,16.41,13.96
1300872,16.41,13.96
1300923,16.41,14.45
1300974,16.41,13.96
1301025,16.41,14.45
1301076,16.41,13.96
1301128,16.41,14.45
1301179,16.41,13.96
1301230,16.41,14.45
1301281,16.41,13.96
1301332,16.41,14.45
1301384,16.41,14.45
1301435,16.41,14.45
1301486,16.41,14.45
1301537,16.41,14.45
1301588,16.41,13.96
1301640,16.41,13.96
1301691,16.41,13.96
1301742,16.41,14.45
1301793,16.41,14.45
1301844,16.41,14.45
1301896,16.41,14.45
1301947,16.41,13.96
1301998,16.41,14.45
1302049,16.41,14.45
1302100,16.41,13.96
1302152,16.41,13.96
1302203,16.41,14.45
1302254,16.41,14.45
1302305,16.41,14.45
1302356,16.41,13.96
1302408,16.41,13.96
1302459,16.41,13.48
1302510,16.41,14.45
1302561,16.41,13.96
1302612,16.41,14.45
1302664,16.41,13.96
1302715,16.41,13.96
1302766,16.41,13.48
1302817,16.41,13.96
1302868,16.41,13.96
1302920,16.41,13.48
1302971,16.41,13.96
1303022,16.41,13.96
1303073,16.41,14.45
1303124,16.41,13.48
1303176,16.41,13.48
1303227,16.41,13.96
1303278,16.41,14.45
1303329,16.41,13.96
1303380,16.41,13.96
1303432,16.41,13.48
1303483,16.41,14.45
1303534,16.41,14.94
1303585,16.41,14.45
1303636,16.41,13.96
1303688,16.41,13.96
1303739,16.41,14.45
1303790,16.41,12.99
1303841,16.41,14.45
1303892,16.41,13.96
1303944,16.41,14.45
1303995,16.41,13.96
1304046,16.41,14.94
1304097,16.41,13.96
1304148,16.41,13.48
1304200,16.41,13.96
1304251,16.41,13.96
1304302,16.41,13.96
1304353,16.41,13.96
1304404,16.41,13.48
1304456,16.41,13.96
1304507,16.41,13.48
1304558,16.41,14.45
1304609,16.41,14.94
1304660,16.41,14.45
1304711,16.41,14.45
1304762,16.41,14.45
1304813,16.41,14.45
1304864,16.41,13.96
1304915,16.41,14.45
1304967,16.41,13.96
1305018,16.41,13.96
1305069,16.41,14.45
1305120,16.41,14.45
1305171,16.41,13.96
1305223,16.41,14.45
1305274,16.41,13.96
1305325,16.41,13.96
1305376,16.41,14.45
1305427,16.41,14.45
1305479,16.41,13.96
1305530,16.41,13.48
1305581,16.41,13.96
1305632,16.41,14.45
1305683,16.41,13.96
1305735,16.41,14.45
1305786,16.41,14.45
1305837,16.41,13.96
1305888,16.41,13.48
1305939,16.41,13.96
1305991,16.41,14.45
1306042,16.41,14.45
1306093,16.41,14.94
1306144,16.41,14.45
1306195,16.41,13.48
1306247,16.41,13.48
1306298,16.41,14.45
1306349,16.41,13.96
1306400,16.41,14.45
1306451,16.41,13.96
1306503,16.41,13.96
1306554,16.41,13.96
1306605,16.41,13.96
1306656,16.41,13.96
1306707,16.41,13.96
1306759,16.41,13.96
1306810,16.41,13.96
1306861,16.41,13.96
1306912,16.41,13.96
1306963,16.41,13.96
1307015,16.41,13.48
1307066,16.41,14.45
1307117,16.41,13.48
1307168,16.41,13.96
1307219,16.41,13.96
1307271,16.41,12.99
1307322,16.41,14.45
1307373,16.41,14.45
1307424,16.41,13.48
1307475,16.41,13.96
1307527,16.41,13.96
1307578,16.41,13.48
1307629,16.41,14.45
1307680,16.41,13.96
1307731,16.41,13.48
1307783,16.41,14.45
1307834,16.41,15.43
1307885,16.41,13.96
1307936,16.41,13.48
1307987,16.41,13.96
1308039,16.41,14.45
1308090,16.41,14.45
1308141,16.41,13.96
1308192,16.41,13.96
1308243,16.41,13.96
1308295,16.41,14.45
1308346,16.41,13.96
1308397,16.41,13.96
1308448,16.41,14.45
1308499,16.41,14.45
1308551,16.41,13.96
1308602,16.41,14.45
1308653,16.41,13.48
1308704,16.41,14.45
1308755,16.41,13.96
1308807,16.41,13.96
1308858,16.41,13.96
1308909,16.41,13.96
1308960,16.41,13.48
1309011,16.41,13.96
1309063,16.41,13.96
1309114,16.41,13.96
1309165,16.41,13.96
1309216,16.41,14.45
1309267,16.41,13.48
1309319,16.41,13.48
1309370,16.41,14.45
1309421,16.41,13.96
1309472,16.41,14.45
1309523,16.41,13.96
1309575,16.41,13.96
1309626,16.41,13.96
1309677,16.41,13.96
1309728,16.41,14.45
1309779,16.41,13.96
1309831,16.41,13.96
1309882,16.41,14.45
1309932,16.41,13.96
1309983,16.41,13.48
1310034,16.41,13.96
1310086,16.41,14.45
1310137,16.41,13.48
1310188,16.41,14.45
1310239,16.41,14.45
1310290,16.41,14.45
1310342,16.41,14.45
1310393,16.41,14.45
1310444,16.41,13.96
1310495,16.41,13.48
1310546,16.41,13.96
1310598,16.41,13.96
1310649,16.41,14.94
1310700,16.41,13.96
1310751,16.41,14.94
1310802,16.41,13.96
1310854,16.41,14.45
1310905,16.41,14.94
1310956,16.41,14.45
1311007,16.41,13.96
1311058,16.41,13.96
1311110,16.41,14.45
1311161,16.41,14.45
1311212,16.41,13.96
1311263,16.41,14.45
1311314,16.41,13.96
1311366,16.41,13.96
1311417,16.41,14.45
1311468,16.41,14.45
1311519,16.41,14.45
1311570,16.41,13.96
1311622,16.41,14.94
1311673,16.41,14.45
1311724,16.41,13.96
1311775,16.41,14.45
1311826,16.41,14.45
1311878,16.41,13.96
1311929,16.41,13.96
1311980,16.41,14.94
1312031,16.41,13.96
1312082,16.41,13.96
1312134,16.41,14.45
1312185,16.41,13.96
1312236,16.41,14.45
1312287,16.41,14.45
1312338,16.41,13.96
1312390,16.41,14.45
1312441,16.41,13.96
1312492,16.41,14.45
1312543,16.41,14.45
1312594,16.41,14.45
1312646,16.41,14.45
1312697,16.41,13.96
1312748,16.41,14.45
1312799,16.41,14.45
1312850,16.41,13.48
1312902,16.41,14.45
1312953,16.41,13.96
1313004,16.41,14.45
1313055,16.41,13.96
1313106,16.41,13.96
1313158,16.41,14.94
1313209,16.41,14.45
1313260,16.41,14.45
1313311,16.41,13.96
1313362,16.41,13.96
1313414,16.41,13.96
1313465,16.41,13.96
1313516,16.41,14.45
1313567,16.41,13.96
1313618,16.41,13.96
1313670,16.41,14.45
1313721,16.41,14.45
1313772,16.41,14.45
1313823,16.41,14.45
1313874,16.41,13.96
1313926,16.41,13.96
1313977,16.41,14.45
1314028,16.41,13.96
1314079,16.41,13.96
1314130,16.41,14.45
1314182,16.41,13.96
1314232,16.41,13.96
1314283,16.41,14.94
1314334,16.41,14.45
1314385,16.41,13.96
1314437,16.41,13.96
1314488,16.41,14.45
1314539,16.41,13.96
1314590,16.41,13.96
1314641,16.41,14.45
1314693,16.41,14.45
1314744,16.41,13.96
1314795,16.41,13.96
1314846,16.41,13.96
1314897,16.41,14.45
1314949,16.41,14.45
1315000,16.41,14.45
1315051,16.41,14.45
1315102,16.41,14.45
1315153,16.41,14.45
1315205,16.41,13.96
1315256,16.41,14.45
1315307,16.41,13.96
1315358,16.41,14.45
1315409,16.41,14.45
1315461,16.41,13.96
1315512,16.41,14.45
1315563,16.41,14.45
1315614,16.41,14.45
1315665,16.41,14.45
1315717,16.41,13.96
1315768,16.41,14.45
1315819,16.41,14.45
1315870,16.41,14.45
1315921,16.41,14.45
1315973,16.41,13.96
1316024,16.41,13.96
1316075,16.41,13.96
1316126,16.41,13.96
1316177,16.41,13.96
1316229,16.41,13.48
1316280,16.41,13.96
1316331,16.41,14.45
1316382,16.41,13.96
1316433,16.41,13.96
1316485,16.41,13.96
1316536,16.41,13.96
1316587,16.41,14.45
1316638,16.41,13.96
1316689,16.41,14.45
1316741,16.41,14.45
1316792,16.41,13.96
1316843,16.41,13.96
1316894,16.41,13.96
1316945,16.41,13.48
1316997,16.41,14.94
1317048,16.41,13.96
1317099,16.41,14.94
1317150,16.41,14.45
1317201,16.41,13.96
1317253,16.41,14.45
1317304,16.41,13.96
1317355,16.41,14.45
1317406,16.41,14.45
1317457,16.41,14.45
1317509,16.41,13.96
1317560,16.41,13.48
1317611,16.41,13.48
1317662,16.41,14.45
1317713,16.41,13.96
1317765,16.41,13.48
1317816,16.41,13.96
1317867,16.41,13.96
1317918,16.41,13.96
1317969,16.41,13.96
1318021,16.41,14.45
1318072,16.41,14.45
1318123,16.41,14.45
1318174,16.41,14.45
1318225,16.41,13.96
1318277,16.41,13.48
1318328,16.41,13.96
1318379,16.41,14.45
1318430,16.41,14.45
1318481,16.41,14.45
1318532,16.41,14.45
1318583,16.41,14.45
1318634,16.41,13.96
1318685,16.41,13.96
1318736,16.41,14.94
1318788,16.41,13.96
1318839,16.41,14.45
1318890,16.41,14.45
1318941,16.41,14.94
1318992,16.41,13.96
1319044,16.41,13.96
1319095,16.41,14.94
1319146,16.41,14.45
1319197,16.41,14.45
1319248,16.41,14.45
1319300,16.41,13.96
1319351,16.41,14.94
1319402,16.41,14.45
1319453,16.41,14.94
1319504,16.41,14.45
1319556,16.41,14.45
1319607,16.41,13.96
1319658,16.41,13.48
1319709,16.41,14.45
1319760,16.41,13.96
1319812,16.41,14.94
1319863,16.41,14.45
1319914,16.41,13.96
1319965,16.41,14.45
1320016,16.41,13.96
1320068,16.41,14.45
1320119,16.41,14.45
1320170,16.41,14.94
1320221,16.41,14.45
1320272,16.41,14.45
1320324,16.41,13.48
1320375,16.41,13.96
1320426,16.41,14.45
1320477,16.41,13.48
1320528,16.41,13.96
1320580,16.41,13.96
1320631,16.41,13.96
1320682,16.41,13.48
1320733,16.41,14.45
1320784,16.41,13.96
1320836,16.41,13.96
1320887,16.41,13.48
1320938,16.41,13.96
1320989,16.41,13.96
1321040,16.41,13.96
1321092,16.41,14.45
1321143,16.41,14.45
1321194,16.41,14.45
1321245,16.41,14.45
1321296,16.41,13.96
1321348,16.41,14.45
1321399,16.41,13.96
1321450,16.41,14.45
1321501,16.41,14.45
1321552,16.41,14.45
1321604,16.41,13.96
1321655,16.41,13.96
1321706,16.41,13.96
1321757,16.41,14.94
1321808,16.41,14.45
1321860,16.41,13.96
1321911,16.41,15.43
1321962,16.41,13.96
1322013,16.41,14.45
1322064,16.41,13.96
1322116,16.41,14.45
1322167,16.41,13.96
1322218,16.41,14.45
1322269,16.41,13.96
1322320,16.41,13.96
1322372,16.41,13.96
1322423,16.41,13.96
1322474,16.41,14.45
1322525,16.41,14.45
1322576,16.41,14.45
1322628,16.41,13.96
1322679,16.41,14.45
1322730,16.41,14.45
1322780,16.41,14.45
1322831,16.41,13.96
1322883,16.41,14.45
1322934,16.41,13.96
1322985,16.41,13.96
1323036,16.41,14.45
1323087,16.41,13.96
1323139,16.41,14.94
1323190,16.41,14.45
1323241,16.41,14.94
1323292,16.41,14.45
1323343,16.41,14.45
1323395,16.41,14.45
1323446,16.41,13.96
1323497,16.41,14.45
1323548,16.41,14.45
1323599,16.41,13.96
1323651,16.41,14.45
1323702,16.41,14.45
1323753,16.41,13.96
1323804,16.41,14.45
1323855,16.41,13.96
1323907,16.41,14.45
1323958,16.41,14.45
1324009,16.41,14.45
1324060,16.41,14.45
1324111,16.41,13.96
1324163,16.41,14.45
1324214,16.41,14.94
1324265,16.41,13.96
1324316,16.41,14.45
1324367,16.41,14.45
1324419,16.41,13.96
1324470,16.41,13.96
1324521,16.41,14.45
1324572,16.41,13.96
1324623,16.41,13.96
1324675,16.41,14.45
1324726,16.41,13.96
1324777,16.41,14.45
1324828,16.41,13.96
1324879,16.41,14.45
1324931,16.41,14.45
1324982,16.41,13.96
1325033,16.41,14.45
1325084,16.41,13.96
1325135,16.41,13.96
1325187,16.41,13.96
1325238,16.41,13.96
1325289,16.41,13.96
1325340,16.41,14.45
1325391,16.41,14.45
1325443,16.41,13.96
1325494,16.41,13.96
1325545,16.41,13.96
1325596,16.41,14.45
1325647,16.41,14.45
1325699,16.41,13.48
1325750,16.41,13.96
1325801,16.41,13.96
1325852,16.41,13.48
1325903,16.41,14.45
1325955,16.41,13.96
1326006,16.41,14.94
1326057,16.41,14.45
1326108,16.41,14.45
1326159,16.41,14.45
1326211,16.41,13.96
1326262,16.41,13.96
1326313,16.41,14.45
1326364,16.41,14.45
1326415,16.41,14.45
1326467,16.41,13.96
1326518,16.41,13.96
1326569,16.41,13.48
1326620,16.41,13.96
1326671,16.41,13.96
1326723,16.41,13.96
1326774,16.41,13.96
1326825,16.41,14.94
1326876,16.41,12.99
1326927,16.41,13.96
1326979,16.41,13.96
1327030,16.41,13.96
1327081,16.41,13.96
1327132,16.41,14.45
1327183,16.41,13.96
1327235,16.41,13.48
1327286,16.41,13.96
1327337,16.41,14.94
1327388,16.41,13.96
1327439,16.41,14.45
1327490,16.41,13.96
1327541,16.41,14.45
1327592,16.41,14.45
1327643,16.41,13.96
1327694,16.41,13.96
1327746,16.41,14.94
1327797,16.41,14.45
1327848,16.41,13.96
1327899,16.41,13.48
1327950,16.41,13.96
1328002,16.41,14.45
1328053,16.41,14.45
1328104,16.41,13.96
1328155,16.41,13.96
1328206,16.41,13.96
1328258,16.41,14.45
1328309,16.41,14.45
1328360,16.41,13.96
1328411,16.41,14.45
1328462,16.41,14.94
1328514,16.41,13.96
1328565,16.41,13.96
1328616,16.41,13.48
1328667,16.41,13.96
1328718,16.41,14.45
1328770,16.41,14.45
1328821,16.41,14.45
1328872,16.41,14.94
1328923,16.41,13.96
1328974,16.41,14.45
1329026,16.41,14.45
1329077,16.41,14.45
1329128,16.41,13.96
1329179,16.41,14.45
1329230,16.41,14.45
1329282,16.41,13.96
1329333,16.41,13.96
1329384,16.41,14.45
1329435,16.41,13.48
1329486,16.41,13.96
1329538,16.41,14.45
1329589,16.41,14.45
1329640,16.41,13.48
1329691,16.41,13.96
1329742,16.41,13.96
1329794,16.41,13.96
1329845,16.41,14.45
1329896,16.41,13.96
1329947,16.41,14.45
1329998,16.41,14.45
1330050,16.41,13.96
1330101,16.41,14.45
1330152,16.41,13.96
1330203,16.41,14.45
1330254,16.41,13.96
1330306,16.41,13.48
1330357,16.41,13.96
1330408,16.41,13.96
1330459,16.41,14.45
1330510,16.41,14.45
1330562,16.41,13.96
1330613,16.41,13.96
1330664,16.41,13.96
1330715,16.41,14.45
1330766,16.41,14.45
1330818,16.41,14.45
1330869,16.41,14.45
1330920,16.41,13.48
1330971,16.41,13.96
1331022,16.41,13.96
1331074,16.41,14.94
1331125,16.41,14.45
1331176,16.41,13.96
1331227,16.41,14.45
1331278,16.41,13.48
1331330,16.41,14.45
1331381,16.41,14.94
1331432,16.41,13.96
1331483,16.41,14.45
1331534,16.41,13.96
1331586,16.41,14.45
1331637,16.41,13.96
1331688,16.41,13.48
1331739,16.41,13.96
1331790,16.41,13.96
1331841,16.41,14.45
1331892,16.41,14.94
1331943,16.41,14.45
1331994,16.41,13.96
1332045,16.41,13.96
1332097,16.41,14.94
1332148,16.41,14.45
1332199,16.41,13.96
1332250,16.41,14.45
1332301,16.41,14.45
1332353,16.41,14.45
1332404,16.41,13.96
1332455,16.41,14.45
1332506,16.41,13.96
1332557,16.41,13.96
1332609,16.41,14.45
1332660,16.41,13.96
1332711,16.41,14.94
1332762,16.41,13.96
1332813,16.41,13.96
1332865,16.41,13.96
1332916,16.41,14.45
1332967,16.41,14.45
1333018,16.41,13.96
1333069,16.41,14.45
1333121,16.41,14.45
1333172,16.41,13.48
1333223,16.41,13.96
1333274,16.41,14.45
1333325,16.41,13.96
1333377,16.41,14.94
1333428,16.41,13.48
1333479,16.41,13.96
1333530,16.41,14.45
1333581,16.41,13.48
1333633,16.41,14.45
1333684,16.41,13.96
1333735,16.41,13.96
1333786,16.41,13.96
1333837,16.41,13.96
1333889,16.41,13.96
1333940,16.41,14.45
1333991,16.41,14.45
1334042,16.41,14.45
1334093,16.41,13.96
1334145,16.41,14.94
1334196,16.41,13.96
1334247,16.41,14.45
1334298,16.41,13.96
1334349,16.41,14.45
1334401,16.41,14.45
1334452,16.41,13.48
1334503,16.41,14.94
1334554,16.41,14.45
1334605,16.41,14.45
1334657,16.41,14.45
1334708,16.41,14.45
1334759,16.41,14.45
1334810,16.41,13.48
1334861,16.41,14.45
1334913,16.41,13.96
1334964,16.41,14.45
1335015,16.41,14.45
1335066,16.41,14.45
1335117,16.41,13.96
1335169,16.41,13.96
1335220,16.41,14.45
1335271,16.41,13.96
1335322,16.41,14.94
1335373,16.41,14.45
1335425,16.41,14.45
1335476,16.41,13.96
1335527,16.41,13.96
1335578,16.41,13.96
1335629,16.41,14.45
1335681,16.41,14.45
1335732,16.41,14.45
1335783,16.41,14.45
1335834,16.41,13.96
1335885,16.41,13.96
1335937,16.41,14.45
1335988,16.41,14.45
1336039,16.41,13.96
1336090,16.41,13.96
1336140,16.41,14.45
1336192,16.41,14.45
1336243,16.41,13.96
1336294,16.41,13.96
1336345,16.41,14.45
1336396,16.41,14.45
1336448,16.41,14.45
1336499,16.41,14.45
1336550,16.41,13.96
1336601,16.41,13.48
1336652,16.41,14.45
1336704,16.41,13.96
1336755,16.41,14.45
1336806,16.41,13.96
1336857,16.41,13.96
1336908,16.41,14.45
1336960,16.41,13.96
1337011,16.41,13.96
1337062,16.41,14.45
1337113,16.41,14.45
1337164,16.41,14.45
1337216,16.41,13.96
1337267,16.41,14.45
1337318,16.41,14.45
1337369,16.41,14.45
1337420,16.41,13.96
1337472,16.41,13.96
1337523,16.41,13.48
1337574,16.41,14.45
1337625,16.41,14.94
1337676,16.41,13.96
1337728,16.41,14.45
1337779,16.41,14.45
1337830,16.41,13.96
1337881,16.41,14.45
1337932,16.41,14.45
1337984,16.41,14.45
1338035,16.41,13.96
1338086,16.41,14.45
1338137,16.41,14.45
1338188,16.41,14.45
1338240,16.41,13.96
1338291,16.41,14.45
1338342,16.41,14.45
1338393,16.41,14.45
1338444,16.41,14.45
1338496,16.41,13.96
1338547,16.41,13.96
1338598,16.41,13.96
1338649,16.41,13.96
1338700,16.41,14.45
1338752,16.41,13.96
1338803,16.41,13.96
1338854,16.41,13.96
1338905,16.41,13.96
1338956,16.41,13.96
1339008,16.41,14.94
1339059,16.41,13.96
1339110,16.41,13.96
1339161,16.41,13.96
1339212,16.41,14.94
1339264,16.41,13.96
1339315,16.41,13.96
1339366,16.41,13.96
1339417,16.41,13.96
1339468,16.41,14.45
1339520,16.41,14.45
1339571,16.41,13.96
1339622,16.41,13.96
1339673,16.41,14.45
1339724,16.41,14.45
1339776,16.41,13.96
1339827,16.41,14.45
1339878,16.41,13.96
1339929,16.41,14.45
1339980,16.41,13.96
1340032,16.41,14.45
1340083,16.41,14.45
1340134,16.41,14.45
1340185,16.41,13.96
1340236,16.41,14.45
1340288,16.41,14.45
1340339,16.41,13.96
1340390,16.41,14.45
1340441,16.41,13.96
1340492,16.41,14.45
1340542,16.41,14.45
1340594,16.41,14.45
1340645,16.41,13.96
1340696,16.41,14.45
1340747,16.41,14.45
1340798,16.41,13.96
